forecast_id,region,seasonality_index,discount_pct,forecast_accurate
1927,D,379.48,0.034,1
1928,B,140.4,0.458,0
1929,B,323.73,0.488,1
1930,A,468.82,0.275,1
1931,C,260.43,0.452,0
1932,A,369.01,0.481,1
1933,A,488.73,0.058,1
1934,B,125.37,0.406,0
1935,A,277.36,0.047,1
1936,B,307.52,0.423,1
1937,D,241.61,0.287,0
1938,A,423.48,0.287,1
1939,C,333.86,0.196,1
1940,D,471.43,0.011,1
1941,B,482.6,0.133,1
1942,A,462.82,0.245,1
1943,D,201.96,0.342,0
1944,A,299.75,0.053,1
1945,C,34.45,0.138,0
1946,A,250.75,0.28,0
1947,D,475.59,0.021,1
1948,D,471.84,0.147,1
1949,C,381.86,0.029,1
1950,A,136.72,0.051,0
1951,B,351.06,0.349,1
1952,C,23.11,0.123,0
1953,A,412.9,0.004,1
1954,B,207.34,0.483,0
1955,A,47.91,0.138,0
1956,D,26.97,0.466,0
1957,C,324.92,0.203,1
1958,D,397.67,0.378,1
1959,A,143.82,0.005,0
1960,C,107.81,0.165,0
1961,B,473.22,0.087,1
1962,D,326.18,0.263,1
1963,A,43.31,0.185,0
1964,C,397.62,0.461,1
1965,A,303.76,0.392,1
1966,A,77.07,0.214,0
1967,C,352.6,0.387,1
1968,B,213.32,0.335,0
1969,D,307.04,0.311,1
1970,D,442.5,0.213,1
1971,D,391.46,0.266,1
1972,B,341.91,0.203,1
1973,A,234.15,0.478,0
1974,B,371.92,0.04,1
1975,D,280.35,0.019,1
1976,A,303.67,0.286,1
1977,A,399.08,0.314,1
1978,C,198.62,0.403,0
1979,A,226.37,0.33,0
1980,B,488.04,0.083,1
1981,A,383.59,0.118,1
1982,B,224.1,0.47,0
1983,C,237.05,0.384,0
1984,C,133.64,0.113,0
1985,C,254.83,0.395,0
1986,B,169.71,0.496,0
1987,B,415.15,0.468,1
1988,C,286.51,0.063,1
1989,C,61.24,0.099,0
1990,C,348.49,0.261,1
1991,D,233.1,0.467,0
1992,A,210.55,0.308,0
1993,C,475.08,0.459,1
1994,B,416.22,0.398,1
1995,B,258.46,0.143,0
1996,A,57.14,0.142,0
1997,C,271.39,0.485,0
1998,B,278.51,0.316,1
1999,D,332.04,0.116,1
2000,A,36.06,0.197,0
